cik_date,GrossProfit,GrossMargin,WorkingCapitalRatio,EarningPerShare,DebtToEquityRatio,PEratio,ReturnOfEquity,EBIDTAratio,EvRatio,EVbyEbidta,ChurnRate,GrowthRate,ProfitMargin,RuleOf40,MarketCap,MagicNumber,wce_label,eps_label,de_label,pe_label,roe_label,growth_rate_label,profitm_label,grossm_label,ro40_label,churnrate_label,EVbyEbidta_label,marketCap_label,magicNum_label,aggregate,predicted_aggregate
1576169_2019,151596000.0,0.5126925184148049,2.462523963773385,-1.3881188130890318,0.1775365295463881,-15.805563466988904,-10.683645325978524,119584000.0,42770580833.637215,12.670998565637094,-inf,-inf,-inf,-inf,719390221.2,-0.3520734546748454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15396601
1576169_2020,138753000.0,0.5174628273930507,3.742494942243686,-0.8648690049341675,0.1433962440721426,-16.742419854787368,-6.541172727293996,126420000.0,42770580833.637215,12.670998565637094,-0.385718993738328,-38.5718993738328,-38.5718993738328,-77.1437987476656,468101316.72,-0.1940384481921021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.14369303
1576169_2021,140384000.0,0.5335826710300764,1.5526330361592555,-1.1525813461795078,0.1672617476393577,-19.955207566250067,-8.929919374632416,117003000.0,42770580833.637215,12.670998565637094,0.3793769448120462,37.93769448120462,37.93769448120462,75.87538896240925,769592535.0,-0.2980647355241599,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.38461538461538464,0.38479084
1031308_2020,796563000.0,0.993785743515016,0.7308653112951209,0.4648866659946954,0.6281835563537544,87.13951800128042,17.071755589228633,317305000.0,42770580833.637215,12.670998565637094,0.0,0.0,0.0,0.0,11024978957.04,25.400722746436458,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5384615384615384,0.5380645
1031308_2021,956921000.0,0.9915807122147544,1.0369724891138523,0.3298519882645153,0.6332595795501197,146.52026278296418,9.937247082282564,311128000.0,42770580833.637215,12.670998565637094,-0.2634266248290797,-26.342662482907976,-26.342662482907976,-52.68532496581595,13654516329.27,18.70949608512347,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.46153846153846156,0.45333508
1626450_2020,865736136.2643442,0.7097628343119835,5.536905877481639,-0.5889673730238816,0.0865558915236077,-108.91944603083954,-7.266341345636931,-4571000.0,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,4195794900.000001,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15384615384615385,0.15325287
1626450_2021,865736136.2643442,0.7097628343119835,7.236757892725796,-1.0603780890874142,0.1188386877057554,-33.35602683986071,-14.507322056987174,-27464000.0,42770580833.637215,12.670998565637094,0.990472976480972,99.0472976480972,99.0472976480972,198.0945952961944,2557640070.0,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.38443804
1786352_2020,118456000.0,0.7516243654822335,1.4190018528822248,-0.390418785709801,1.956547155105222,inf,-3.627701728265994,4946000.0,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,10647887902.488977,-0.7942724300020437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.2305128
1786352_2021,176459000.0,0.7405997523765555,1.5505441683411023,-1.0446118682807075,0.8374249906829111,inf,-3.5547169675441235,-52161000.0,42770580833.637215,12.670998565637094,2.175195394165514,217.5195394165514,217.5195394165514,435.0390788331028,10647887902.488977,-2.52197016145514,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.39244762
1019034_2018,865736136.2643442,0.7097628343119835,3.4493618027746287,-0.6137245227258381,0.0143238588611988,-1.222046654855665,-10.017689430057358,209348403.18202248,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,10479118.5,-2.0592374507407203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.08101362
1019034_2019,865736136.2643442,0.7097628343119835,0.311128442947075,-1.0123005125375466,0.0502239902323519,-1.1459047838395469,-16.684927177126983,209348403.18202248,42770580833.637215,12.670998565637094,0.7012950119509423,70.12950119509424,70.12950119509424,140.25900239018847,16717261.12,-3.5033704033677617,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3076923076923077,0.30844146
1019034_2020,865736136.2643442,0.7097628343119835,10.095316694585042,-1.252361997560455,0.0156562080115699,-2.810688927687683,-8.166175091614496,209348403.18202248,42770580833.637215,12.670998565637094,-0.3291607202835071,-32.91607202835071,-32.91607202835071,-65.83214405670142,27507293.44,-3.97630995695268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.082797945
1280058_2019,481999000.0,0.5353028521039556,0.7428312249642762,-2711.4707721073314,2.1599570995447834,inf,2.6011131401211,445569000.0,42770580833.637215,12.670998565637094,0.0,0.0,0.0,0.0,10647887902.488977,0.0284591706020687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15314695
1280058_2020,485154000.0,0.5312570150204935,0.8082265315708247,-2711.4707721073314,1.859583127661878,inf,1.4160594388976866,465308000.0,42770580833.637215,12.670998565637094,-0.3519482700705408,-35.19482700705408,-35.19482700705408,-70.38965401410816,10647887902.488977,0.0184430147410282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15449005
1280058_2021,484545000.0,0.5222853385646841,0.7668947903449072,-2711.4707721073314,1.1452173383546955,inf,0.588073198496894,468101000.0,42770580833.637215,12.670998565637094,-0.2616301671634055,-26.163016716340547,-26.163016716340547,-52.32603343268109,10647887902.488977,0.0133110625722729,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.15586308
1567900_2018,865736136.2643442,0.7097628343119835,0.1298081991808929,-0.0500100725046672,0.5365521464578037,-54.98892247643422,-45.566592784787744,209348403.18202248,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,63340750.0,-36944.50041642795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15369567
1567900_2019,865736136.2643442,0.7097628343119835,0.0103428191304431,-0.3772573158270161,1.0315314608960289,-13.12101791624294,-86.6361756745769,209348403.18202248,42770580833.637215,12.670998565637094,1.5900552313518226,159.00552313518227,159.00552313518227,318.01104627036455,39145743.45,-36944.50041642795,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.30769587
1567900_2020,865736136.2643442,0.7097628343119835,0.5044362434436733,-0.0421991333096958,0.3701457133049715,-71.0915074483462,-6.57102167425702,209348403.18202248,42770580833.637215,12.670998565637094,-0.8810395925774224,-88.10395925774223,-88.10395925774223,-176.2079185154845,25231158.0,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.07769647
1666134_2018,176914000.0,0.7766607547368606,1.3912101438808258,-0.5084611211304383,0.3526112172836608,-80.53713115558914,-6.157171297536822,209348403.18202248,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,2239254394.65,-0.5465267130557849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.2309036
1666134_2019,230001000.0,0.795917308011738,3.494765624622579,-0.5816989413776554,0.3687978263774442,-88.63691564899341,-5.796623758407198,209348403.18202248,42770580833.637215,12.670998565637094,0.1701553733275787,17.015537332757876,17.015537332757876,34.03107466551575,2883802050.6400003,-0.6395211699492864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.23057538
1666134_2020,282765000.0,0.8039103079857962,2.78180580200553,-0.813267640415007,0.3891176168332348,-164.00504996354798,-7.532660637669244,209348403.18202248,42770580833.637215,12.670998565637094,0.4418626094974642,44.186260949746426,44.186260949746426,88.37252189949285,7693640898.84,-0.7954387452310301,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.38440216
1666134_2021,327835000.0,0.7700972032341569,4.177880010044113,-1.9524026474390697,0.5153950498735387,-53.03209362874585,-18.39976481227322,209348403.18202248,42770580833.637215,12.670998565637094,1.4548826501247043,145.48826501247044,145.48826501247044,290.97653002494087,6107228934.38,-1.6696775503102708,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.46153846153846156,0.46163362
1073349_2019,293844000.0,0.6963755030073798,1.6424050876854883,0.228294808181048,0.1798144816325173,193.7845207803223,1.3073888539278498,183944000.0,42770580833.637215,12.670998565637094,0.0,0.0,0.0,0.0,1827775600.0,0.0736196319018405,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3076923076923077,0.3072422
1073349_2020,305804000.0,0.6915184941465918,2.064314190855878,-0.218841885611306,0.1960999129304777,-231.9939798461372,-1.206553485003386,185654000.0,42770580833.637215,12.670998565637094,-1.9784775233248515,-197.8477523324852,-197.8477523324852,-395.6955046649703,2141072440.0,-0.0720351550914001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.23012915
1073349_2021,318095000.0,0.6747835715937319,1.678439448764339,-0.3767143881397877,0.1902239709443099,-98.43000736738702,-1.98781535577599,188904000.0,42770580833.637215,12.670998565637094,0.7648716003900747,76.48716003900748,76.48716003900748,152.97432007801496,1603227960.0,-0.119398608677804,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.46153846153846156,0.46177056
1624512_2018,8653169.0,0.2286701106836325,0.7931857079029401,-0.705343709333123,0.4605154976381722,-1.7012982240028152,-26.311954381409542,22191545.0,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,12211719.6,-0.2459180636168675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.07774678
1624512_2019,9539873.0,0.2836840654739644,0.5766342534024979,-0.8036859147646956,0.5598638916846682,-1.4931206058915911,-30.589974594784614,16604988.0,42770580833.637215,12.670998565637094,0.3098678259314062,30.98678259314062,30.98678259314062,61.97356518628124,14038436.4,-0.3221201593470875,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3076923076923077,0.30720073
1624512_2020,9868000.0,0.1797744621158295,1.5201772628243218,0.0993560267247465,0.4655172413793103,15.399166516981133,6.108242670108796,32315000.0,42770580833.637215,12.670998565637094,-1.5637051724097588,-156.3705172409759,-156.3705172409759,-312.7410344819518,81615582.54,0.2200207325951458,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23073
1378590_2019,4592000.0,0.4614147909967845,0.4365389627313005,-3.497976576528288,0.0507405448294102,-0.5446005593012565,-12.94498809838667,-5708000.0,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,5331094.875,-1.8263059701492537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.0767549
1378590_2020,6400000.0,0.5867791326670945,0.5284327323162274,0.0737528194616949,0.0460314622810153,25.21937484662577,0.4162623218754788,2863000.0,42770580833.637215,12.670998565637094,-1.0333026866891408,-103.33026866891409,-103.33026866891409,-206.66053733782817,8221516.2,0.060820895522388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.18456453
1378590_2021,8726000.0,0.6581190135002639,1.249910017996401,-0.8544115672248351,0.0831778219086491,-4.8103281341911766,-8.686019938726835,3350000.0,42770580833.637215,12.670998565637094,-27.699386503067483,-2769.9386503067485,-2769.9386503067485,-5539.877300613497,41869096.080000006,-1.931218105169736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15355638
1567771_2018,865736136.2643442,0.7097628343119835,2.7731757832443753,-0.1187331285464087,0.750574429431246,-0.0429534710525764,-28.14841918791023,209348403.18202248,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,49168.66650000001,-36944.50041642795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15419096
1567771_2019,865736136.2643442,0.7097628343119835,2.7731757832443753,0.0231138849372699,0.49171577363987357,7.138566296743389,3.2361430763886547,209348403.18202248,42770580833.637215,12.670998565637094,-1.194670899522668,-119.4670899522668,-119.4670899522668,-238.9341799045336,1590750.975,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.078284174
1567771_2020,865736136.2643442,0.7097628343119835,0.0005059546770291,-1.729226144071787,0.5122439591555398,-0.2544490791493225,-56.40658181065703,209348403.18202248,42770580833.637215,12.670998565637094,-19.70332841199252,-1970.332841199252,-1970.332841199252,-3940.665682398503,1060500.76,-36944.50041642795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.13090071
1054721_2018,15510000.0,0.2112676056338028,2.406224931814536,-1.0750867946518483,0.0901504194388197,inf,-9.934191495516345,43973000.0,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,10647887902.488977,-0.2372374965460071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.07733691
1054721_2019,10096000.0,0.170301772852251,1.8316964285714288,-0.7039406337520557,0.0806469033749289,inf,-6.610885891832341,39873000.0,42770580833.637215,12.670998565637094,-0.3316590230763631,-33.16590230763631,-33.16590230763631,-66.33180461527262,10647887902.488977,-0.1585555402044763,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.110506296
1054721_2020,7726000.0,0.1638808756151366,1.764000352764794,-0.1427272063744736,0.0811516825787612,inf,-1.3519316376336543,37564000.0,42770580833.637215,12.670998565637094,-0.7942489924844788,-79.42489924844787,-79.42489924844787,-158.84979849689574,10647887902.488977,-0.0384044564620733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15356597
1054721_2021,5415000.0,0.1341442267198454,6.417467495760317,-0.110040017853772,0.0410447977633021,inf,-1.300486667401405,31060000.0,42770580833.637215,12.670998565637094,0.1868713605082054,18.68713605082054,18.68713605082054,37.37427210164108,10647887902.488977,-0.0568775686234715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.07698861
813672_2019,2147173000.0,0.9190410213673732,1.7390818734932505,3.5338979114184133,0.3197455506554301,19.627052546110686,47.02942706574844,209348403.18202248,42770580833.637215,12.670998565637094,0.0,0.0,0.0,0.0,19410742800.0,5.228654055597263,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.6153846153846154,0.615185
813672_2021,2451865000.0,0.9138891591197704,1.8556377446009575,2.117451360682008,0.3196158230706717,61.57874623292541,23.691926813203917,209348403.18202248,42770580833.637215,12.670998565637094,0.0,0.0,0.0,0.0,36371116990.0,2.556612675629583,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.6153846153846154,0.61578906
813672_2022,2765597000.0,0.9254923627387858,1.7666030013642564,2.5143246289686267,0.3188224488295263,60.509290744372834,22.846001428623957,209348403.18202248,42770580833.637215,12.670998565637094,0.1782986028809232,17.82986028809232,17.82986028809232,35.65972057618464,42111743440.0,3.0124531438019964,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.6153846153846154,0.6560519
1609702_2019,865736136.2643442,0.7097628343119835,1.1780642081393962,1.0594549958711809e-06,0.919153137340939,46665502.72798129,14.074155331285654,209348403.18202248,5987187530.400001,12.670998565637094,0.0,0.0,0.0,0.0,5987184000.0,-36944.50041642795,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.30726987
1609702_2020,865736136.2643442,0.7097628343119835,1.3014426727410784,1.71345995045417,0.5038737446197991,24.173310843373496,19.846963175514105,209348403.18202248,8521.561999999998,12.670998565637094,0.6173031956352298,61.73031956352298,61.73031956352298,123.46063912704597,5015.962,-36944.50041642795,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6153846153846154,0.6152406
1609702_2021,865736136.2643442,0.7097628343119835,1.5267445017648655,8.51275720164609,0.1843897066186041,5.837121724838054,51.78231701211574,209348403.18202248,9471.335,12.670998565637094,3.984578313253012,398.4578313253012,398.4578313253012,796.9156626506024,6037.335,-36944.50041642795,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.46190423
1768267_2020,221795000.0,0.6728278213598831,1.240937571597916,0.3391509690027686,0.2060685184443917,26.33045698279312,1.282449987529598,127182000.0,42770580833.637215,12.670998565637094,0.0,0.0,0.0,0.0,328999060.0,0.1158542804424622,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23109719
1768267_2021,286108000.0,0.7389496412539839,1.736432983080171,1.2069165023011177,0.1601916768820043,29.1072331292354,4.447233137424959,161668000.0,42770580833.637215,12.670998565637094,2.6729091636654663,267.29091636654664,267.29091636654664,534.5818327330933,1335818250.0,0.4255222482869885,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.538147
1725057_2018,865736136.2643442,0.7097628343119835,1.0614777826024029,-0.4546311460627329,1.1883384932920538,-75.8636980741325,-2.7261781905744757,209348403.18202248,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,4809758457.900001,-1.848396501457726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.22830153
1725057_2019,787700000.0,0.9558306030821502,1.0747397455289616,0.5450643632362107,1.376709811767588,124.5357513321474,3.213425339920787,209348403.18202248,12635063629.84,12.670998565637094,-2.2413249211356465,-224.13249211356464,-224.13249211356464,-448.2649842271293,9800963629.84,2.294460641399417,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.46153846153846156,0.46169007
1725057_2020,802.0,0.9519287833827892,1.0669530784958203,-2.692307992603584e-08,1.4824093612123537,-3957942415.68,-0.1534624976021484,209348403.18202248,15831772741.62,12.670998565637094,-1.0000000508259212,-100.00000508259212,-100.00000508259212,-200.00001016518425,15831769662.72,-1.0989010989010989e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.30779958
1451797_2019,865736136.2643442,0.7097628343119835,2.7731757832443753,-7.988241308793456e-07,0.4999084844224571,-21281.28,-0.1989469077018979,209348403.18202248,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,15960960.000000002,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.076589495
1169652_2020,114718000.0,0.7907659644865997,2.5601897056772214,0.6486810806072303,0.1489187860491203,24.63460162124834,6.517403978645765,49438000.0,42770580833.637215,12.670998565637094,0.0,0.0,0.0,0.0,463746375.52,0.6201818541213678,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.2317594
1169652_2021,129497000.0,0.7720608839258566,2.965789581372509,1.564001239540959,0.162439551308683,15.780038644498571,15.69256335687578,57160000.0,42770580833.637215,12.670998565637094,1.5081009296148735,150.81009296148738,150.81009296148738,301.6201859229748,745054524.6,1.5554786848520787,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6153846153846154,0.61548996
945384_2018,865736136.2643442,0.7097628343119835,0.0674217907227616,-0.0099320130380541,0.0146160911022377,-0.4128065462953995,-0.81397594730639,209348403.18202248,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,852445.5181000001,-3.648409893992933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.07712641
945384_2019,865736136.2643442,0.7097628343119835,0.0621794871794871,-0.0077348651295507,0.0181433323253704,-1.1377056810441268,-0.6237739681948935,209348403.18202248,42770580833.637215,12.670998565637094,-0.2208232445520581,-22.08232445520581,-22.08232445520581,-44.16464891041162,1830568.4408,-2.8427561837455837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.07677513
1022505_2019,865736136.2643442,0.7097628343119835,9.692104936362728,-0.1675313188622127,0.0120390477342392,-3.282968245790218,-10.016768136547936,-6842124.0,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,22435880.5,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.07693812
1022505_2020,865736136.2643442,0.7097628343119835,1.101305094551257,-0.2534092831041815,0.0177601314666064,-1.775783406541568,-10.187077683674218,-6925740.0,42770580833.637215,12.670998565637094,0.0199076005450962,1.9907600545096205,1.9907600545096205,3.981520109019241,12377338.2,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.07799524
1022505_2021,865736136.2643442,0.7097628343119835,4.196875512525105,-0.037433783425101,0.0194669277658916,-5.048915249994926,-4.06194482110256,-3295335.0,42770580833.637215,12.670998565637094,-0.5546268388619228,-55.46268388619227,-55.46268388619227,-110.92536777238456,15673261.779,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.07668921
877890_2019,2700309000.0,0.8969445592254475,0.827268267793657,2.138954072029113,0.1676925520537485,51.84777057638971,6.252639988877887,1000165000.0,42770580833.637215,12.670998565637094,0.0,0.0,0.0,0.0,35350484000.0,2.1975890799503635,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.46153846153846156,0.45282486
877890_2020,2847088000.0,0.8796267803627151,0.925051581307984,1.5667776521598689,0.1857297905328352,83.03667072392287,4.352791054708318,1107354000.0,42770580833.637215,12.670998565637094,-0.260140243732519,-26.014024373251903,-26.014024373251903,-52.028048746503806,41887516400.0,1.6259077210681536,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.46153846153846156,0.46124637
877890_2021,2763415000.0,0.8589583391614369,0.7302179925754151,0.9456444857214906,0.1939162226456838,100.02702012039065,2.5330181012945285,861697000.0,42770580833.637215,12.670998565637094,-0.3904223643363214,-39.04223643363214,-39.04223643363214,-78.08447286726428,30758208660.0,0.7892441711240927,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.3086592
827876_2018,865736136.2643442,0.7097628343119835,0.4063317148134948,-2711.4707721073314,0.0162682204075797,inf,-56.662271697568265,209348403.18202248,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,10647887902.488977,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.076986134
827876_2019,865736136.2643442,0.7097628343119835,6.578005310829967,-2711.4707721073314,0.0134236378112963,inf,-23.331995814577287,209348403.18202248,42770580833.637215,12.670998565637094,-0.4443934747708093,-44.43934747708093,-44.43934747708093,-88.87869495416186,10647887902.488977,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.07664618
827876_2020,865736136.2643442,0.7097628343119835,1.5330819397350204,-1.3428757518481278,0.0405280919341587,-0.8787112272866863,-17.584484521966484,209348403.18202248,42770580833.637215,12.670998565637094,-0.1057937433079811,-10.57937433079812,-10.57937433079812,-21.15874866159624,20521355.22,-7.226504655129307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15319633
827876_2021,865736136.2643442,0.7097628343119835,4.846871419243146,0.3863830690733982,0.0268198423818803,61.82983135697854,3.2537669236792057,209348403.18202248,42770580833.637215,12.670998565637094,-1.6187037347556668,-161.87037347556668,-161.87037347556668,-323.74074695113336,893389126.0500001,1.9117513387998928,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.23076923076923078,0.23075792
1393548_2021,865736136.2643442,0.7097628343119835,5.217391304347826,-0.027863087558475,0.0143113938053097,-3.0865208250706395,-53.83019911504425,209348403.18202248,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,24031651.144,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.07714811
1535379_2019,343827000.0,0.7163943068002109,1.6156087892975235,-0.7166504871702957,0.1823692344007022,-18.837634581544677,-7.105305863521358,-57650000.0,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,3629051464.5,-1.4153503680738204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.24684626
1535379_2020,561689000.0,0.7072467454302555,1.2206284011670012,-1.14030746061051,0.1983470735198305,-9.0238820278268,-11.511386313850826,-107252000.0,42770580833.637215,12.670998565637094,0.7471256014824889,74.71256014824888,74.71256014824888,149.42512029649777,3037276260.69,-2.4727948631294354,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.46153846153846156,0.4617098
1535379_2021,680070000.0,0.7823569066951354,1.5049124653714547,-0.5587994961965878,0.2388127590764543,-27.326438380731748,-5.8607190575829495,32923000.0,42770580833.637215,12.670998565637094,-0.5165100926371583,-51.65100926371583,-51.65100926371583,-103.30201852743166,4446940623.45,-0.6999251619340909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.2693243
